productType,variantId,sku,prices,tax,categories,images,name.en,description.en,slug.en,metaTitle.en,metaDescription.en,metaKeywords.en,name.de,description.de,slug.de,metaTitle.de,metaDescription.de,metaKeywords.de,name.it,description.it,slug.it,metaTitle.it,metaDescription.it,metaKeywords.it,creationDate,articleNumberManufacturer,articleNumberMax,matrixId,baseId,designer,madeInItaly,completeTheLook,commonSize,size,color,colorFreeDefinition.en,details.en,colorFreeDefinition.de,details.de,colorFreeDefinition.it,details.it,style,gender,season,isOnStock,isLook,lookProducts,seasonNew,variantKey,excludedInStore,publish
main,1,M0E0000000001,EUR 17000;USD 18700,standard,Sale>Men>Shoes;Men>Shoes>Sneakers,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,Sneakers New Balance multi,,newbalance-sneakers-MT980BB-multi,,,,Sneakers New Balance multi,,newbalance-sneakers-MT980BB-multi,,,,,,,,,,,MT980 BB,79560,M0E20000000E1AZ,79560,newbalance,no,,39,5,black,multi,,multi,,,,business,men,s15,,,,,M0E0000000001,uk,TRUE
,321,M0E0000000321,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1B9,79560,newbalance,no,,44,10,turquoise,multi,,multi,,,,evening,men,s15,,,,,M0E0000000321,,TRUE
,322,M0E0000000322,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1B9,79560,newbalance,no,,44,10,petrol,multi,,multi,,,,business,men,s15,,,,,M0E0000000322,,TRUE
,323,M0E0000000323,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1B9,79560,newbalance,no,,44,10,petrol,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000323,,TRUE
,324,M0E0000000324,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1B9,79560,newbalance,no,,44,10,petrol,multi,,multi,,,,evening,men,s15,,,,,M0E0000000324,,TRUE
,325,M0E0000000325,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1B9,79560,newbalance,no,,44,10,green,multi,,multi,,,,business,men,s15,,,,,M0E0000000325,,TRUE
,326,M0E0000000326,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1B9,79560,newbalance,no,,44,10,green,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000326,,TRUE
,327,M0E0000000327,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1B9,79560,newbalance,no,,44,10,green,multi,,multi,,,,evening,men,s15,,,,,M0E0000000327,,TRUE
,328,M0E0000000328,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1B9,79560,newbalance,no,,44,10,red,multi,,multi,,,,business,men,s15,,,,,M0E0000000328,,TRUE
,329,M0E0000000329,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1B9,79560,newbalance,no,,44,10,red,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000329,,TRUE
,330,M0E0000000330,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1B9,79560,newbalance,no,,44,10,red,multi,,multi,,,,evening,men,s15,,,,,M0E0000000330,,TRUE
,331,M0E0000000331,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,black,multi,,multi,,,,business,men,s15,,,,,M0E0000000331,,TRUE
,332,M0E0000000332,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,black,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000332,,TRUE
,333,M0E0000000333,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,black,multi,,multi,,,,evening,men,s15,,,,,M0E0000000333,,TRUE
,334,M0E0000000334,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,grey,multi,,multi,,,,business,men,s15,,,,,M0E0000000334,,TRUE
,335,M0E0000000335,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,grey,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000335,,TRUE
,336,M0E0000000336,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,grey,multi,,multi,,,,evening,men,s15,,,,,M0E0000000336,,TRUE
,337,M0E0000000337,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,beige,multi,,multi,,,,business,men,s15,,,,,M0E0000000337,,TRUE
,338,M0E0000000338,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,beige,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000338,,TRUE
,339,M0E0000000339,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,beige,multi,,multi,,,,evening,men,s15,,,,,M0E0000000339,,TRUE
,340,M0E0000000340,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,white,multi,,multi,,,,business,men,s15,,,,,M0E0000000340,,TRUE
,341,M0E0000000341,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,white,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000341,,TRUE
,342,M0E0000000342,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,white,multi,,multi,,,,evening,men,s15,,,,,M0E0000000342,,TRUE
,343,M0E0000000343,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,blue,multi,,multi,,,,business,men,s15,,,,,M0E0000000343,,TRUE
,344,M0E0000000344,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,blue,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000344,,TRUE
,345,M0E0000000345,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,blue,multi,,multi,,,,evening,men,s15,,,,,M0E0000000345,,TRUE
,346,M0E0000000346,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,brown,multi,,multi,,,,business,men,s15,,,,,M0E0000000346,,TRUE
,347,M0E0000000347,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,brown,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000347,,TRUE
,348,M0E0000000348,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,brown,multi,,multi,,,,evening,men,s15,,,,,M0E0000000348,,TRUE
,349,M0E0000000349,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,turquoise,multi,,multi,,,,business,men,s15,,,,,M0E0000000349,,TRUE
,350,M0E0000000350,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,turquoise,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000350,,TRUE
,351,M0E0000000351,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,turquoise,multi,,multi,,,,evening,men,s15,,,,,M0E0000000351,,TRUE
,352,M0E0000000352,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,petrol,multi,,multi,,,,business,men,s15,,,,,M0E0000000352,,TRUE
,353,M0E0000000353,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,petrol,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000353,,TRUE
,354,M0E0000000354,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,petrol,multi,,multi,,,,evening,men,s15,,,,,M0E0000000354,,TRUE
,355,M0E0000000355,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,green,multi,,multi,,,,business,men,s15,,,,,M0E0000000355,,TRUE
,356,M0E0000000356,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,green,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000356,,TRUE
,357,M0E0000000357,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,green,multi,,multi,,,,evening,men,s15,,,,,M0E0000000357,,TRUE
,358,M0E0000000358,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,red,multi,,multi,,,,business,men,s15,,,,,M0E0000000358,,TRUE
,359,M0E0000000359,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,red,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000359,,TRUE
,360,M0E0000000360,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BA,79560,newbalance,no,,44.5,10.5,red,multi,,multi,,,,evening,men,s15,,,,,M0E0000000360,,TRUE
,361,M0E0000000361,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,black,multi,,multi,,,,business,men,s15,TRUE,,,,M0E0000000361,,TRUE
,362,M0E0000000362,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,black,multi,,multi,,,,sporty,men,s15,TRUE,,,,M0E0000000362,,TRUE
,363,M0E0000000363,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,black,multi,,multi,,,,evening,men,s15,TRUE,,,,M0E0000000363,,TRUE
,364,M0E0000000364,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,grey,multi,,multi,,,,business,men,s15,TRUE,,,,M0E0000000364,,TRUE
,365,M0E0000000365,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,grey,multi,,multi,,,,sporty,men,s15,TRUE,,,,M0E0000000365,,TRUE
,366,M0E0000000366,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,grey,multi,,multi,,,,evening,men,s15,TRUE,,,,M0E0000000366,,TRUE
,367,M0E0000000367,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,beige,multi,,multi,,,,business,men,s15,TRUE,,,,M0E0000000367,,TRUE
,368,M0E0000000368,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,beige,multi,,multi,,,,sporty,men,s15,TRUE,,,,M0E0000000368,,TRUE
,369,M0E0000000369,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,beige,multi,,multi,,,,evening,men,s15,TRUE,,,,M0E0000000369,,TRUE
,370,M0E0000000370,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,white,multi,,multi,,,,business,men,s15,TRUE,,,,M0E0000000370,,TRUE
,371,M0E0000000371,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,white,multi,,multi,,,,sporty,men,s15,TRUE,,,,M0E0000000371,,TRUE
,372,M0E0000000372,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,white,multi,,multi,,,,evening,men,s15,TRUE,,,,M0E0000000372,,TRUE
,373,M0E0000000373,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,blue,multi,,multi,,,,business,men,s15,TRUE,,,,M0E0000000373,,TRUE
,374,M0E0000000374,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,blue,multi,,multi,,,,sporty,men,s15,TRUE,,,,M0E0000000374,,TRUE
,375,M0E0000000375,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,blue,multi,,multi,,,,evening,men,s15,TRUE,,,,M0E0000000375,,TRUE
,376,M0E0000000376,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,brown,multi,,multi,,,,business,men,s15,TRUE,,,,M0E0000000376,,TRUE
,377,M0E0000000377,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,brown,multi,,multi,,,,sporty,men,s15,TRUE,,,,M0E0000000377,,TRUE
,378,M0E0000000378,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,brown,multi,,multi,,,,evening,men,s15,TRUE,,,,M0E0000000378,,TRUE
,379,M0E0000000379,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,turquoise,multi,,multi,,,,business,men,s15,TRUE,,,,M0E0000000379,,TRUE
,380,M0E0000000380,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,turquoise,multi,,multi,,,,sporty,men,s15,TRUE,,,,M0E0000000380,,TRUE
,381,M0E0000000381,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,turquoise,multi,,multi,,,,evening,men,s15,TRUE,,,,M0E0000000381,,TRUE
,382,M0E0000000382,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,petrol,multi,,multi,,,,business,men,s15,TRUE,,,,M0E0000000382,,TRUE
,383,M0E0000000383,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,petrol,multi,,multi,,,,sporty,men,s15,TRUE,,,,M0E0000000383,,TRUE
,384,M0E0000000384,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,petrol,multi,,multi,,,,evening,men,s15,TRUE,,,,M0E0000000384,,TRUE
,385,M0E0000000385,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,green,multi,,multi,,,,business,men,s15,TRUE,,,,M0E0000000385,,TRUE
,386,M0E0000000386,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,green,multi,,multi,,,,sporty,men,s15,TRUE,,,,M0E0000000386,,TRUE
,387,M0E0000000387,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,green,multi,,multi,,,,evening,men,s15,TRUE,,,,M0E0000000387,,TRUE
,388,M0E0000000388,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,red,multi,,multi,,,,business,men,s15,TRUE,,,,M0E0000000388,,TRUE
,389,M0E0000000389,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,red,multi,,multi,,,,sporty,men,s15,TRUE,,,,M0E0000000389,,TRUE
,390,M0E0000000390,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BB,79560,newbalance,no,,45,11,red,multi,,multi,,,,evening,men,s15,TRUE,,,,M0E0000000390,,TRUE
,391,M0E0000000391,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,black,multi,,multi,,,,business,men,s15,,,,,M0E0000000391,,TRUE
,392,M0E0000000392,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,black,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000392,,TRUE
,393,M0E0000000393,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,black,multi,,multi,,,,evening,men,s15,,,,,M0E0000000393,,TRUE
,394,M0E0000000394,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,grey,multi,,multi,,,,business,men,s15,,,,,M0E0000000394,,TRUE
,395,M0E0000000395,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,grey,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000395,,TRUE
,396,M0E0000000396,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,grey,multi,,multi,,,,evening,men,s15,,,,,M0E0000000396,,TRUE
,397,M0E0000000397,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,beige,multi,,multi,,,,business,men,s15,,,,,M0E0000000397,,TRUE
,398,M0E0000000398,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,beige,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000398,,TRUE
,399,M0E0000000399,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,beige,multi,,multi,,,,evening,men,s15,,,,,M0E0000000399,,TRUE
,400,M0E0000000400,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,white,multi,,multi,,,,business,men,s15,,,,,M0E0000000400,,TRUE
